HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol	Ensembl gene ID
HGNC:43646	Approved	ARMC10P1			ENSG00000178660
HGNC:49917	Approved	ARMCX7P	ARMCX6-ps		ENSG00000204072
HGNC:49917	Approved	ARMCX7P	GASP10ps		ENSG00000204072
HGNC:54638	Approved	ARPC1BP1			ENSG00000213081
HGNC:16092	Approved	ARPC3P1	dJ470L14.3	ARPC3B	ENSG00000226284
HGNC:39431	Approved	ARPC3P2			ENSG00000238137
HGNC:39432	Approved	ARPC3P3			ENSG00000256745
HGNC:39434	Approved	ARPC3P4			ENSG00000256898
HGNC:39435	Approved	ARPC3P5			ENSG00000214027
HGNC:54698	Approved	ARPP19P1			ENSG00000231228
HGNC:54699	Approved	ARPP19P2			ENSG00000204637
HGNC:718	Approved	ARSDP1	ARSDY1	ARSDP	ENSG00000225117
HGNC:722	Approved	ARSFP1		ARSFP	ENSG00000232226
HGNC:720	Approved	ARSLP1		ARSEP	ENSG00000224060
HGNC:720	Approved	ARSLP1		ARSEP1	ENSG00000224060
HGNC:51489	Approved	ART2BP			ENSG00000237408
HGNC:724	Approved	ART2P	ART1P	RT6	ENSG00000238048
HGNC:20972	Approved	ASB9P1			ENSG00000258527
HGNC:19332	Approved	ASH2LP1			ENSG00000224144
HGNC:53059	Approved	ASH2LP2			ENSG00000237428
HGNC:53060	Approved	ASH2LP3			ENSG00000225724
HGNC:747	Approved	ASLP1		ASLL	ENSG00000244723
HGNC:754	Approved	ASNSP1		ASNSL1	ENSG00000248498
HGNC:755	Approved	ASNSP2		ASNSL2	
HGNC:39399	Approved	ASNSP3			ENSG00000236554
HGNC:39400	Approved	ASNSP4			ENSG00000251470
HGNC:39401	Approved	ASNSP5			
HGNC:49876	Approved	ASNSP6			ENSG00000267333
HGNC:759	Approved	ASS1P1		ASSP1	ENSG00000220517
HGNC:765	Approved	ASS1P2		ASSP2	ENSG00000223922
HGNC:766	Approved	ASS1P3		ASSP3	ENSG00000233947
HGNC:767	Approved	ASS1P4		ASSP4	ENSG00000213487
HGNC:768	Approved	ASS1P5		ASSP5	ENSG00000227881
HGNC:769	Approved	ASS1P6		ASSP6	ENSG00000215583
HGNC:770	Approved	ASS1P7		ASSP7	ENSG00000236893
HGNC:771	Approved	ASS1P8		ASSP8	ENSG00000251418
HGNC:772	Approved	ASS1P9		ASSP9	ENSG00000217791
HGNC:760	Approved	ASS1P10		ASSP10	ENSG00000215325
HGNC:761	Approved	ASS1P11	TCAG_1641141	ASSP11	ENSG00000225308
HGNC:762	Approved	ASS1P12		ASSP12	ENSG00000237437
HGNC:763	Approved	ASS1P13		ASSP13	ENSG00000255353
HGNC:764	Approved	ASS1P14		ASSP14	ENSG00000257316
HGNC:37691	Approved	ATF1P1			ENSG00000219387
HGNC:789	Approved	ATF4P1	TAXREB67P	TXREBP	ENSG00000213338
HGNC:789	Approved	ATF4P1	TAXREB67P	ATF4P	ENSG00000213338
HGNC:34025	Approved	ATF4P2			ENSG00000273041
HGNC:788	Approved	ATF4P3		ATF4C	ENSG00000228218
HGNC:787	Approved	ATF4P4		ATF4B	ENSG00000256167
HGNC:31123	Approved	ATG3P1	dJ54G6.1	ATG3P	ENSG00000224357
HGNC:44081	Approved	ATG4AP1			ENSG00000232735
HGNC:21466	Approved	ATG12P1		ATG12P	ENSG00000266501
HGNC:38605	Approved	ATG12P2			ENSG00000224121
HGNC:809	Approved	ATP1B1P1		ATP1BL1	ENSG00000249212
HGNC:807	Approved	ATP1B3P1			ENSG00000271707
HGNC:827	Approved	ATP5F1AP1		ATP5AP1	ENSG00000234861
HGNC:827	Approved	ATP5F1AP1		ATP5A1P5	ENSG00000234861
HGNC:827	Approved	ATP5F1AP1		ATP5AL1	ENSG00000234861
HGNC:827	Approved	ATP5F1AP1		ATP5A1P6	ENSG00000234861
HGNC:827	Approved	ATP5F1AP1		ATP5A1P1	ENSG00000234861
HGNC:828	Approved	ATP5F1AP2		ATP5AP2	ENSG00000227682
HGNC:828	Approved	ATP5F1AP2		ATP5A1P2	ENSG00000227682
HGNC:829	Approved	ATP5F1AP3		ATP5AP3	ENSG00000263232
HGNC:829	Approved	ATP5F1AP3		ATP5A1P3	ENSG00000263232
HGNC:23563	Approved	ATP5F1AP4		ATP5AP4	ENSG00000258877
HGNC:23563	Approved	ATP5F1AP4		ATP5A1P4	ENSG00000258877
HGNC:37665	Approved	ATP5F1AP7		ATP5A1P9	ENSG00000241571
HGNC:37665	Approved	ATP5F1AP7		ATP5A1P7	ENSG00000241571
HGNC:37666	Approved	ATP5F1AP8		ATP5A1P8	ENSG00000234720
HGNC:37668	Approved	ATP5F1AP10		ATP5A1P10	ENSG00000277297
HGNC:831	Approved	ATP5F1BP1	ATPMBL1	ATPSBL1	ENSG00000231635
HGNC:831	Approved	ATP5F1BP1	ATPMBL1	ATP5BL1	ENSG00000231635
HGNC:831	Approved	ATP5F1BP1	ATPMBL1	ATP5BP1	ENSG00000231635
HGNC:834	Approved	ATP5F1CP1		ATP5CL2	ENSG00000224004
HGNC:834	Approved	ATP5F1CP1		ATP5C2	ENSG00000224004
HGNC:834	Approved	ATP5F1CP1		ATP5C1P1	ENSG00000224004
HGNC:839	Approved	ATP5F1EP1		ATP5EP1	ENSG00000250922
HGNC:34026	Approved	ATP5F1EP2		ATP5EP2	ENSG00000180389
HGNC:19815	Approved	ATP5MC1P1		ATP5GP3	ENSG00000230157
HGNC:19815	Approved	ATP5MC1P1		ATP5G1P1	ENSG00000230157
HGNC:19817	Approved	ATP5MC1P2		ATP5GP4	ENSG00000283016
HGNC:19817	Approved	ATP5MC1P2		ATP5G1P2	ENSG00000283016
HGNC:39506	Approved	ATP5MC1P3		ATP5G1P3	ENSG00000242244
HGNC:39507	Approved	ATP5MC1P4		ATP5G1P4	ENSG00000227440
HGNC:39508	Approved	ATP5MC1P5		ATP5G1P5	ENSG00000227590
HGNC:39509	Approved	ATP5MC1P6		ATP5G1P6	ENSG00000214318
HGNC:39510	Approved	ATP5MC1P7		ATP5G1P7	ENSG00000232734
HGNC:39511	Approved	ATP5MC1P8		ATP5G1P8	ENSG00000224948
HGNC:844	Approved	ATP5MC2P1		ATP5GP1	ENSG00000225712
HGNC:844	Approved	ATP5MC2P1		ATP5G2P1	ENSG00000225712
HGNC:19672	Approved	ATP5MC2P2		ATP5GP2	ENSG00000258401
HGNC:19672	Approved	ATP5MC2P2		ATP5G2P2	ENSG00000258401
HGNC:42187	Approved	ATP5MC2P3		ATP5G2P3	ENSG00000230482
HGNC:42188	Approved	ATP5MC2P4		ATP5G2P4	ENSG00000228847
HGNC:849	Approved	ATP5MFP1		ATP5J2LP	ENSG00000224421
HGNC:21540	Approved	ATP5MFP2	bA249L21.4	ATP5J2P2	ENSG00000228834
HGNC:21286	Approved	ATP5MFP3	bA159H20.5	ATP5J2P3	ENSG00000232851
HGNC:32451	Approved	ATP5MFP4		ATP5J2P4	ENSG00000256826
HGNC:33611	Approved	ATP5MFP5		ATP5J2P5	ENSG00000256103
HGNC:33612	Approved	ATP5MFP6		ATP5J2P6	ENSG00000261102
HGNC:13214	Approved	ATP5MGP1	ATPE5KP1	ATP5KP1	ENSG00000256280
HGNC:13214	Approved	ATP5MGP1	ATPE5KP1	ATP5LP1	ENSG00000256280
HGNC:13215	Approved	ATP5MGP2		ATP5KP2	ENSG00000232362
HGNC:13215	Approved	ATP5MGP2		ATP5LP2	ENSG00000232362
HGNC:13216	Approved	ATP5MGP3		ATP5KP3	ENSG00000249256
HGNC:13216	Approved	ATP5MGP3		ATP5LP3	ENSG00000249256
HGNC:38165	Approved	ATP5MGP4		ATP5LP4	ENSG00000225176
HGNC:38167	Approved	ATP5MGP5		ATP5LP5	ENSG00000242561
HGNC:38168	Approved	ATP5MGP6		ATP5LP6	ENSG00000267376
HGNC:38169	Approved	ATP5MGP7		ATP5LP7	ENSG00000267189
HGNC:38170	Approved	ATP5MGP8		ATP5LP8	ENSG00000271332
HGNC:31716	Approved	ATP5MKP1		USMG5P1	ENSG00000231549
HGNC:31716	Approved	ATP5MKP1		ATP5MDP1	ENSG00000231549
HGNC:39742	Approved	ATP5PBP1		ATP5F1P1	ENSG00000224451
HGNC:39743	Approved	ATP5PBP2		ATP5F1P2	ENSG00000214342
HGNC:39744	Approved	ATP5PBP3		ATP5F1P3	ENSG00000214003
HGNC:39745	Approved	ATP5PBP4		ATP5F1P4	ENSG00000214025
HGNC:39746	Approved	ATP5PBP5		ATP5F1P5	ENSG00000254944
HGNC:39747	Approved	ATP5PBP6		ATP5F1P6	ENSG00000219806
HGNC:39748	Approved	ATP5PBP7		ATP5F1P7	ENSG00000261424
HGNC:31021	Approved	ATP5PDP1	HsT18164	ATP5HP1	ENSG00000261679
HGNC:49624	Approved	ATP5PDP2		ATP5HP2	ENSG00000229184
HGNC:49625	Approved	ATP5PDP3		ATP5HP3	ENSG00000213954
HGNC:49626	Approved	ATP5PDP4		ATP5HP4	ENSG00000234925
HGNC:23933	Approved	ATP5PFP1		ATP5JP1	ENSG00000237701
HGNC:54673	Approved	ATP5POP1			ENSG00000159186
HGNC:28091	Approved	ATP6AP1L			ENSG00000205464
HGNC:859	Approved	ATP6V1E1P1		ATP6EP1	ENSG00000225099
HGNC:859	Approved	ATP6V1E1P1		ATP6V1EP1	ENSG00000225099
HGNC:860	Approved	ATP6V1E1P2		ATP6EP2	ENSG00000266549
HGNC:860	Approved	ATP6V1E1P2		ATP6V1EP2	ENSG00000266549
HGNC:858	Approved	ATP6V1E1P3		ATP6EL1	ENSG00000256293
HGNC:858	Approved	ATP6V1E1P3		ATP6V1EL1	ENSG00000256293
HGNC:19816	Approved	ATP6V1G1P1		ATP6V1GP1	ENSG00000270371
HGNC:29359	Approved	ATP6V1G1P2		ATP6V1GP2	ENSG00000253502
HGNC:37670	Approved	ATP6V1G1P3			ENSG00000224662
HGNC:37671	Approved	ATP6V1G1P4			ENSG00000233343
HGNC:37672	Approved	ATP6V1G1P5			ENSG00000270904
HGNC:37673	Approved	ATP6V1G1P6			ENSG00000249372
HGNC:39852	Approved	ATP6V1G1P7			ENSG00000230474
HGNC:31323	Approved	ATP6V0CP1		ATCD1	ENSG00000230201
HGNC:40000	Approved	ATP6V0CP2			ENSG00000244142
HGNC:40001	Approved	ATP6V0CP3			ENSG00000213435
HGNC:40002	Approved	ATP6V0CP4			ENSG00000284138
HGNC:41935	Approved	ATP6V0E1P1			ENSG00000225364
HGNC:41936	Approved	ATP6V0E1P2			ENSG00000223513
HGNC:41937	Approved	ATP6V0E1P3			ENSG00000238038
HGNC:41938	Approved	ATP6V0E1P4			ENSG00000227883
HGNC:31014	Approved	ATP7BP1			ENSG00000270855
HGNC:39662	Approved	ATP8A2P1			ENSG00000240800
HGNC:39663	Approved	ATP8A2P2			ENSG00000229800
HGNC:42641	Approved	ATP8A2P3			ENSG00000233963
HGNC:27245	Approved	ATP8B5P	FetA		ENSG00000179766
HGNC:54980	Approved	ATXN7L3P1			ENSG00000215168
HGNC:18611	Approved	AURKAP1	AurAps1	STK6P	ENSG00000213033
HGNC:18611	Approved	AURKAP1	AurAps1	AURKAPS1	ENSG00000213033
HGNC:18612	Approved	AURKAP2	STK6LP	AURKAPS2	ENSG00000230165
HGNC:18613	Approved	AURKBP1	AurBps1	AURKBPS1	ENSG00000230948
HGNC:911	Approved	AZGP1P1			ENSG00000214313
HGNC:912	Approved	AZGP1P2			ENSG00000214252
HGNC:49098	Approved	AZU1P1			ENSG00000270444
HGNC:51302	Approved	B3GALNT1P1			ENSG00000229948
HGNC:51315	Approved	B3GALNT2P1			ENSG00000218725
HGNC:35243	Approved	B3GAT3P1	PSIGLCAT-I	B3GAT3P	ENSG00000244009
HGNC:51316	Approved	B3GNT2P1			ENSG00000229946
HGNC:51317	Approved	B3GNTL1P1			ENSG00000251237
HGNC:51318	Approved	B3GNTL1P2			ENSG00000271328
HGNC:51319	Approved	B4GALNT2P1			ENSG00000248883
HGNC:54932	Approved	BAG1P1			ENSG00000232370
HGNC:15723	Approved	BAGE2	CT2.2		ENSG00000187172
HGNC:996	Approved	BAK1P1	BAK2	BCL2L7P1	ENSG00000175730
HGNC:997	Approved	BAK1P2	BAK3	BCL2L7P2	ENSG00000236616
HGNC:997	Approved	BAK1P2	BAK3P	BCL2L7P2	ENSG00000236616
HGNC:20252	Approved	BANF1P1	BCRP1		ENSG00000258531
HGNC:20252	Approved	BANF1P1	D14S1460		ENSG00000258531
HGNC:20252	Approved	BANF1P1	D14S1460E		ENSG00000258531
HGNC:20252	Approved	BANF1P1	BCRG1		ENSG00000258531
HGNC:23426	Approved	BANF1P2	bA122K13.8	BANF1L1	ENSG00000230306
HGNC:43883	Approved	BANF1P3			ENSG00000237758
HGNC:43884	Approved	BANF1P4			ENSG00000223828
HGNC:43885	Approved	BANF1P5			ENSG00000225935
HGNC:39418	Approved	BASP1P1			ENSG00000230535
HGNC:52781	Approved	BBIP1P1			ENSG00000271532
HGNC:51323	Approved	BCAP31P1	TCONS_l2_00010135		ENSG00000261217
HGNC:51324	Approved	BCAP31P2	TCONS_l2_00009689		ENSG00000260047
HGNC:51325	Approved	BCAR1P1			ENSG00000258397
HGNC:51326	Approved	BCAR1P2			ENSG00000258771
HGNC:39594	Approved	BCAS2P1			ENSG00000255051
HGNC:39595	Approved	BCAS2P2			ENSG00000234332
HGNC:39596	Approved	BCAS2P3			ENSG00000226670
HGNC:51327	Approved	BCL2L12P1			ENSG00000248530
HGNC:51328	Approved	BCL9P1			ENSG00000249238
HGNC:51329	Approved	BCLAF1P1			ENSG00000248966
HGNC:51807	Approved	BCLAF1P2			ENSG00000279800
HGNC:23953	Approved	BCORP1	FLJ39821	BCORL2	ENSG00000215580
HGNC:39073	Approved	BCRP1	BCR-1		ENSG00000225098
HGNC:1015	Approved	BCRP2	BCR-2	BCR2	ENSG00000169668
HGNC:1015	Approved	BCRP2	BCR-2	BCRL2	ENSG00000169668
HGNC:1016	Approved	BCRP3		BCR3	ENSG00000215481
HGNC:1016	Approved	BCRP3		BCRL6	ENSG00000215481
HGNC:1016	Approved	BCRP3		BCRL3	ENSG00000215481
HGNC:1017	Approved	BCRP4	BCR-4	BCR4	ENSG00000215456
HGNC:1017	Approved	BCRP4	BCR-4	BCRL4	ENSG00000215456
HGNC:1018	Approved	BCRP5		BCRL5	ENSG00000235062
HGNC:39074	Approved	BCRP6			ENSG00000169662
HGNC:39075	Approved	BCRP7			ENSG00000215544
HGNC:39076	Approved	BCRP8			ENSG00000236794
HGNC:49113	Approved	BCRP9			ENSG00000271287
HGNC:1023	Approved	BCYRN1P1	BC200b		
HGNC:1024	Approved	BCYRN1P2	BC200g		
HGNC:39833	Approved	BCYRN1P3			
HGNC:21476	Approved	BDH2P1	bA758C21.1	DHRS6P1	ENSG00000232699
HGNC:31044	Approved	BDP1P			ENSG00000264736
HGNC:51330	Approved	BECN1P2			ENSG00000219669
HGNC:45014	Approved	BEND3P1			ENSG00000231345
HGNC:45015	Approved	BEND3P2			ENSG00000224809
HGNC:45016	Approved	BEND3P3			ENSG00000278616
HGNC:51362	Approved	BEND7P1			ENSG00000230320
HGNC:51363	Approved	BET1P1			ENSG00000241134
HGNC:51373	Approved	BHLHB9P1			ENSG00000258915
HGNC:51374	Approved	BICD1P1			ENSG00000224346
HGNC:43660	Approved	BIN2P1			ENSG00000234568
HGNC:43661	Approved	BIN2P2			ENSG00000248684
HGNC:51427	Approved	BLOC1S2P1			ENSG00000236982
HGNC:54899	Approved	BLOC1S6P1			ENSG00000196564
HGNC:20049	Approved	BLZF2P			ENSG00000258565
HGNC:51428	Approved	BMI1P1			ENSG00000234201
HGNC:17080	Approved	BMP2KL			ENSG00000204113
HGNC:19329	Approved	BMP6P1			ENSG00000236323
HGNC:21742	Approved	BMPR1AP1		BMPR1APS1	ENSG00000219642
HGNC:21743	Approved	BMPR1AP2		BMPR1APS2	ENSG00000232460
HGNC:23649	Approved	BMS1P1		BMS1LP1	ENSG00000204177
HGNC:23649	Approved	BMS1P1		BMS1P5	ENSG00000204177
HGNC:23649	Approved	BMS1P1		BMS1LP5	ENSG00000204177
HGNC:23650	Approved	BMS1P2	bA144G6.1	BMS1LP2	ENSG00000251079
HGNC:23650	Approved	BMS1P2	bA144G6.1	BMS1P6	ENSG00000251079
HGNC:23650	Approved	BMS1P2	bA144G6.1	BMS1LP6	ENSG00000251079
HGNC:23650	Approved	BMS1P2	OTTHUMG00000018113	BMS1LP2	ENSG00000251079
HGNC:23650	Approved	BMS1P2	OTTHUMG00000018113	BMS1P6	ENSG00000251079
HGNC:23650	Approved	BMS1P2	OTTHUMG00000018113	BMS1LP6	ENSG00000251079
HGNC:23650	Approved	BMS1P2	bA302K17.2	BMS1LP2	ENSG00000251079
HGNC:23650	Approved	BMS1P2	bA302K17.2	BMS1P6	ENSG00000251079
HGNC:23650	Approved	BMS1P2	bA302K17.2	BMS1LP6	ENSG00000251079
HGNC:23650	Approved	BMS1P2	OTTHUMG00000018142	BMS1LP2	ENSG00000251079
HGNC:23650	Approved	BMS1P2	OTTHUMG00000018142	BMS1P6	ENSG00000251079
HGNC:23650	Approved	BMS1P2	OTTHUMG00000018142	BMS1LP6	ENSG00000251079
HGNC:23651	Approved	BMS1P3	bA96C23.1	BMS1LP3	ENSG00000240089
HGNC:23651	Approved	BMS1P3	OTTHUMG00000018662	BMS1LP3	ENSG00000240089
HGNC:23652	Approved	BMS1P4	OTTHUMG00000018478	BMS1LP4	ENSG00000242338
HGNC:23655	Approved	BMS1P7	bA164N7.1	BMS1LP7	ENSG00000270025
HGNC:23655	Approved	BMS1P7	OTTHUMG00000018163	BMS1LP7	ENSG00000270025
HGNC:49152	Approved	BMS1P8			ENSG00000260518
HGNC:49155	Approved	BMS1P9			ENSG00000198312
HGNC:49154	Approved	BMS1P10			ENSG00000237238
HGNC:49156	Approved	BMS1P11			ENSG00000225883
HGNC:49157	Approved	BMS1P12			ENSG00000224599
HGNC:49158	Approved	BMS1P13			ENSG00000231701
HGNC:49160	Approved	BMS1P15			ENSG00000258780
HGNC:49161	Approved	BMS1P16			ENSG00000258684
HGNC:49162	Approved	BMS1P17			ENSG00000228294
HGNC:19436	Approved	BMS1P18		C14orf17	
HGNC:19436	Approved	BMS1P18		LINC00516	
HGNC:49163	Approved	BMS1P19			ENSG00000231099
HGNC:49153	Approved	BMS1P20			ENSG00000236850
HGNC:51604	Approved	BMS1P21			ENSG00000283101
HGNC:51603	Approved	BMS1P22			ENSG00000232775
HGNC:55088	Approved	BMS1P23			ENSG00000286156
HGNC:19922	Approved	BNIP3P1		BNIP3P	ENSG00000197358
HGNC:39655	Approved	BNIP3P2			ENSG00000236097
HGNC:39656	Approved	BNIP3P3			ENSG00000265631
HGNC:39657	Approved	BNIP3P4			ENSG00000271225
HGNC:39658	Approved	BNIP3P5			ENSG00000260571
HGNC:39659	Approved	BNIP3P6			ENSG00000257356
HGNC:49101	Approved	BNIP3P7			ENSG00000270496
HGNC:49675	Approved	BNIP3P8			ENSG00000269431
HGNC:49689	Approved	BNIP3P9			ENSG00000270325
HGNC:49690	Approved	BNIP3P10			ENSG00000270270
HGNC:49724	Approved	BNIP3P11			ENSG00000271550
HGNC:49692	Approved	BNIP3P12			
HGNC:49693	Approved	BNIP3P13			ENSG00000269154
HGNC:49694	Approved	BNIP3P14			
HGNC:49695	Approved	BNIP3P15			ENSG00000270716
HGNC:49696	Approved	BNIP3P16			ENSG00000267641
HGNC:49697	Approved	BNIP3P17			ENSG00000271524
HGNC:49698	Approved	BNIP3P18			ENSG00000269055
HGNC:49699	Approved	BNIP3P19			ENSG00000271638
HGNC:49700	Approved	BNIP3P20			ENSG00000271704
HGNC:49701	Approved	BNIP3P21			
HGNC:49702	Approved	BNIP3P22			ENSG00000268174
HGNC:49703	Approved	BNIP3P23			ENSG00000268335
HGNC:49704	Approved	BNIP3P24			ENSG00000269040
HGNC:49705	Approved	BNIP3P25			ENSG00000268322
HGNC:49706	Approved	BNIP3P26			ENSG00000268705
HGNC:49707	Approved	BNIP3P27			ENSG00000268438
HGNC:49708	Approved	BNIP3P28			ENSG00000271095
HGNC:49709	Approved	BNIP3P29			ENSG00000269742
HGNC:49710	Approved	BNIP3P30			ENSG00000268079
HGNC:49711	Approved	BNIP3P31			ENSG00000270191
HGNC:49712	Approved	BNIP3P32			ENSG00000268830
HGNC:49713	Approved	BNIP3P33			ENSG00000268717
HGNC:49714	Approved	BNIP3P34			ENSG00000269509
HGNC:49715	Approved	BNIP3P35			ENSG00000271655
HGNC:49716	Approved	BNIP3P36			ENSG00000271661
HGNC:49717	Approved	BNIP3P37			ENSG00000270479
HGNC:49718	Approved	BNIP3P38			ENSG00000268469
HGNC:49719	Approved	BNIP3P39			ENSG00000269662
HGNC:49720	Approved	BNIP3P40			ENSG00000268058
HGNC:49721	Approved	BNIP3P41			ENSG00000248302
HGNC:49722	Approved	BNIP3P42			ENSG00000223974
HGNC:51435	Approved	BOD1P1			ENSG00000263460
HGNC:51436	Approved	BOD1P2			ENSG00000215368
HGNC:51437	Approved	BOLA2P1			ENSG00000266575
HGNC:51438	Approved	BOLA2P2			ENSG00000271161
HGNC:51439	Approved	BOLA2P3			ENSG00000220771
HGNC:51440	Approved	BOLA3P1			ENSG00000255469
HGNC:51441	Approved	BOLA3P2			ENSG00000267332
HGNC:51442	Approved	BOLA3P3			ENSG00000213630
HGNC:51443	Approved	BOLA3P4			ENSG00000223807
HGNC:49883	Approved	BORCS8P1		MEF2BNBP1	ENSG00000256844
HGNC:20469	Approved	BPIFA4P	BASE		ENSG00000183566
HGNC:42177	Approved	BPIFB5P			ENSG00000233146
HGNC:16109	Approved	BPIFB9P	dJ1187J4.2	C20orf115	ENSG00000125997
HGNC:54752	Approved	BPNT2P1		BPNT2P	ENSG00000270936
HGNC:52869	Approved	BPTFP1			ENSG00000263647
HGNC:38794	Approved	BPY2DP			ENSG00000229745
HGNC:18615	Approved	BRAFP1	BRAF2	BRAFPS2	ENSG00000224775
HGNC:28470	Approved	BRCA1P1	LBRCA1		ENSG00000267595
HGNC:28470	Approved	BRCA1P1	PsiBRCA1		ENSG00000267595
HGNC:28470	Approved	BRCA1P1	pseudo-BRCA1		ENSG00000267595
HGNC:51444	Approved	BRCC3P1			ENSG00000251667
HGNC:19923	Approved	BRD7P1		BRD7P	ENSG00000259043
HGNC:33541	Approved	BRD7P2			ENSG00000184100
HGNC:24171	Approved	BRD7P3			ENSG00000169075
HGNC:37630	Approved	BRD7P4			ENSG00000218676
HGNC:37631	Approved	BRD7P5			ENSG00000235768
HGNC:37632	Approved	BRD7P6			ENSG00000235289
HGNC:51445	Approved	BRD9P1			ENSG00000254736
HGNC:51446	Approved	BRD9P2			ENSG00000249908
HGNC:51447	Approved	BRDTP1			ENSG00000271209
HGNC:51482	Approved	BRI3BPP1			ENSG00000269136
HGNC:33533	Approved	BRI3P1			ENSG00000225169
HGNC:32543	Approved	BRI3P2			ENSG00000213736
HGNC:32544	Approved	BRI3P3			ENSG00000230273
HGNC:51527	Approved	BRIX1P1			ENSG00000254025
HGNC:42020	Approved	BRK1P1			ENSG00000219870
HGNC:42021	Approved	BRK1P2			ENSG00000227983
HGNC:51528	Approved	BRWD1P1			ENSG00000215909
HGNC:51529	Approved	BRWD1P2			ENSG00000258290
HGNC:51530	Approved	BRWD1P3			ENSG00000232841
HGNC:51536	Approved	BSNDP1			ENSG00000275048
HGNC:51537	Approved	BSNDP2			ENSG00000274973
HGNC:51538	Approved	BSNDP3			ENSG00000277508
HGNC:51539	Approved	BSNDP4			ENSG00000229627
HGNC:51542	Approved	BTBD6P1			ENSG00000229106
HGNC:44875	Approved	BTBD7P1			ENSG00000203414
HGNC:44876	Approved	BTBD7P2			ENSG00000237618
HGNC:51540	Approved	BTBD10P1			ENSG00000257675
HGNC:51541	Approved	BTBD10P2			ENSG00000219433
HGNC:39645	Approved	BTF3L4P1			ENSG00000232260
HGNC:39646	Approved	BTF3L4P2			ENSG00000213189
HGNC:39647	Approved	BTF3L4P3			ENSG00000213108
HGNC:39648	Approved	BTF3L4P4			ENSG00000229226
HGNC:1129	Approved	BTF3P1	HUMBTFA		ENSG00000254225
HGNC:19924	Approved	BTF3P2			ENSG00000258282
HGNC:31100	Approved	BTF3P3			ENSG00000254272
HGNC:38566	Approved	BTF3P4			ENSG00000224820
HGNC:38565	Approved	BTF3P5			ENSG00000233594
HGNC:23765	Approved	BTF3P6			ENSG00000233956
HGNC:38569	Approved	BTF3P7			ENSG00000219986
HGNC:38572	Approved	BTF3P8			ENSG00000236813
HGNC:38573	Approved	BTF3P9			ENSG00000224834
HGNC:38570	Approved	BTF3P10		RAET1J	ENSG00000231120
HGNC:1126	Approved	BTF3P11	HUMBTFB	BTF3L1	ENSG00000118903
HGNC:1126	Approved	BTF3P11	TNFRSF11B	BTF3L1	ENSG00000118903
HGNC:1126	Approved	BTF3P11	OPG	BTF3L1	ENSG00000118903
HGNC:1126	Approved	BTF3P11	OCIF	BTF3L1	ENSG00000118903
HGNC:1127	Approved	BTF3P12	HUMBTFC	BTF3L2	ENSG00000213003
HGNC:1128	Approved	BTF3P13	HUMBTFD	BTF3L3	ENSG00000227118
HGNC:38571	Approved	BTF3P14			ENSG00000262609
HGNC:38567	Approved	BTF3P15			ENSG00000237242
HGNC:38568	Approved	BTF3P16			
HGNC:37692	Approved	BTG1P1			ENSG00000256720
HGNC:51543	Approved	BTG3P1			ENSG00000235334
HGNC:51544	Approved	BTG4P1			ENSG00000248156
HGNC:51545	Approved	BTN1A1P1			ENSG00000284688
HGNC:13229	Approved	BTN2A3P	BTN2.3	BTN2A3	ENSG00000124549
HGNC:51546	Approved	BTRCP1			
HGNC:49529	Approved	BUB1P1			ENSG00000270778
HGNC:51559	Approved	BUB3P1			ENSG00000227968
HGNC:51560	Approved	BUD13P1			ENSG00000270689
HGNC:51561	Approved	BUD31P1			ENSG00000253684
HGNC:51562	Approved	BUD31P2			ENSG00000229661
HGNC:31378	Approved	BZW1P1			ENSG00000236686
HGNC:33954	Approved	BZW1P2		BZW1L1	ENSG00000198406
HGNC:31465	Approved	C1DP1	bA195O1.1		ENSG00000231245
HGNC:31660	Approved	C1DP2	bA369J21.3		ENSG00000236217
HGNC:31661	Approved	C1DP3	bA369J21.2		ENSG00000224760
HGNC:38028	Approved	C1DP4			ENSG00000227515
HGNC:51613	Approved	C1DP5			ENSG00000254965
HGNC:51614	Approved	C1GALT1P1			ENSG00000257818
HGNC:51615	Approved	C1GALT1P2			ENSG00000251435
HGNC:51616	Approved	C1GALT1P3			ENSG00000253544
HGNC:1244	Approved	C1QBPP1		C1QBPP	ENSG00000215353
HGNC:51618	Approved	C1QBPP2			ENSG00000213409
HGNC:51619	Approved	C1QBPP3			
HGNC:51809	Approved	C1QL1P1			ENSG00000260134
HGNC:51800	Approved	C2orf69P1			ENSG00000261046
HGNC:51801	Approved	C2orf69P2			ENSG00000260341
HGNC:51802	Approved	C2orf69P3			ENSG00000261299
HGNC:51803	Approved	C2orf69P4			ENSG00000260480
HGNC:51804	Approved	C2orf69P5			
HGNC:55036	Approved	C3orf49P1			ENSG00000226119
HGNC:34414	Approved	C3P1	CPLP		ENSG00000167798
HGNC:1326	Approved	C4BPAP1		C4BPAL1	ENSG00000224462
HGNC:1327	Approved	C4BPAP2		C4BPAL2	ENSG00000232621
HGNC:51640	Approved	C4BPAP3			
HGNC:44080	Approved	C10orf88B			ENSG00000255624
HGNC:49784	Approved	C11orf98P1			ENSG00000232158
HGNC:1379	Approved	CA5AP1		CA5P	ENSG00000260133
HGNC:29544	Approved	CA5BP1	PRO2325	CA5BL	ENSG00000186312
HGNC:29544	Approved	CA5BP1	PRO2325	CA5BP	ENSG00000186312
